feature,label_horizon,metric,value,samples
OIZScore30,future_return_12,rolling_stability_50,1.000000,0
OIZScore30,future_return_12,rolling_mean_100,0.000125,0
OIZScore30,future_return_12,rolling_std_100,0.002697,0
OIZScore30,future_return_12,rolling_stability_100,1.000000,0
OIZScore30,future_return_12,rolling_mean_200,0.000094,0
OIZScore30,future_return_12,rolling_std_200,0.002047,0
OIZScore30,future_return_12,rolling_stability_200,1.000000,0
OIZScore30,future_return_12,regime_trending_low_vol,0.000000,463
OIZScore30,future_return_12,regime_trending_high_vol,0.005501,341
OIZScore30,future_return_12,regime_ranging_high_vol,0.000000,463
OIZScore30,future_return_12,regime_ranging_low_vol,0.000000,1413
OIZScore30,future_return_24,pearson,0.006983,2680
OIZScore30,future_return_24,spearman,0.004566,2680
OIZScore30,future_return_24,q_top_pf,0.171995,268
OIZScore30,future_return_24,q_top_wr,0.264925,268
OIZScore30,future_return_24,q_bottom_pf,2.193085,268
OIZScore30,future_return_24,q_bottom_wr,0.567164,268
OIZScore30,future_return_24,rolling_mean_50,0.000358,0
OIZScore30,future_return_24,rolling_std_50,0.007716,0
OIZScore30,future_return_24,rolling_stability_50,1.000000,0
OIZScore30,future_return_24,rolling_mean_100,0.000130,0
OIZScore30,future_return_24,rolling_std_100,0.002811,0
OIZScore30,future_return_24,rolling_stability_100,1.000000,0
OIZScore30,future_return_24,rolling_mean_200,0.000144,0
OIZScore30,future_return_24,rolling_std_200,0.003116,0
OIZScore30,future_return_24,rolling_stability_200,1.000000,0
OIZScore30,future_return_24,regime_trending_low_vol,0.000000,463
OIZScore30,future_return_24,regime_trending_high_vol,0.006571,341
OIZScore30,future_return_24,regime_ranging_high_vol,0.000000,463
OIZScore30,future_return_24,regime_ranging_low_vol,0.000000,1413
OIZScore30,,decay_peak,0.005774,0
OIZScore30,,decay_avg,0.004486,0
OIZScore30,,decay_rate,-0.001565,0
OIZScore30,,decay_persistence,0.002645,0
FundingRate,future_return_4,pearson,0.000000,2680
FundingRate,future_return_4,spearman,0.000000,2680
FundingRate,future_return_4,q_top_pf,0.522994,268
FundingRate,future_return_4,q_top_wr,0.347015,268
FundingRate,future_return_4,q_bottom_pf,1.257843,268
FundingRate,future_return_4,q_bottom_wr,0.559701,268
FundingRate,future_return_4,rolling_mean_50,0.000000,0
FundingRate,future_return_4,rolling_std_50,0.000000,0
FundingRate,future_return_4,rolling_stability_50,1.000000,0
FundingRate,future_return_4,rolling_mean_100,0.000000,0
FundingRate,future_return_4,rolling_std_100,0.000000,0
FundingRate,future_return_4,rolling_stability_100,1.000000,0
FundingRate,future_return_4,rolling_mean_200,0.000000,0
FundingRate,future_return_4,rolling_std_200,0.000000,0
FundingRate,future_return_4,rolling_stability_200,1.000000,0
FundingRate,future_return_4,regime_trending_low_vol,0.000000,463
FundingRate,future_return_4,regime_trending_high_vol,0.000000,341
FundingRate,future_return_4,regime_ranging_high_vol,0.000000,463
FundingRate,future_return_4,regime_ranging_low_vol,0.000000,1413
FundingRate,future_return_12,pearson,0.000000,2680
FundingRate,future_return_12,spearman,0.000000,2680
FundingRate,future_return_12,q_top_pf,0.297105,268
FundingRate,future_return_12,q_top_wr,0.291045,268
FundingRate,future_return_12,q_bottom_pf,1.566698,268
FundingRate,future_return_12,q_bottom_wr,0.529851,268
FundingRate,future_return_12,rolling_mean_50,0.000000,0
FundingRate,future_return_12,rolling_std_50,0.000000,0
FundingRate,future_return_12,rolling_stability_50,1.000000,0
FundingRate,future_return_12,rolling_mean_100,0.000000,0
FundingRate,future_return_12,rolling_std_100,0.000000,0
FundingRate,future_return_12,rolling_stability_100,1.000000,0
FundingRate,future_return_12,rolling_mean_200,0.000000,0
FundingRate,future_return_12,rolling_std_200,0.000000,0
FundingRate,future_return_12,rolling_stability_200,1.000000,0
FundingRate,future_return_12,regime_trending_low_vol,0.000000,463
FundingRate,future_return_12,regime_trending_high_vol,0.000000,341
FundingRate,future_return_12,regime_ranging_high_vol,0.000000,463
FundingRate,future_return_12,regime_ranging_low_vol,0.000000,1413
FundingRate,future_return_24,pearson,0.000000,2680
FundingRate,future_return_24,spearman,0.000000,2680
FundingRate,future_return_24,q_top_pf,0.168486,268
FundingRate,future_return_24,q_top_wr,0.257463,268
FundingRate,future_return_24,q_bottom_pf,2.230265,268
FundingRate,future_return_24,q_bottom_wr,0.578358,268
FundingRate,future_return_24,rolling_mean_50,0.000000,0
FundingRate,future_return_24,rolling_std_50,0.000000,0
FundingRate,future_return_24,rolling_stability_50,1.000000,0
FundingRate,future_return_24,rolling_mean_100,0.000000,0
FundingRate,future_return_24,rolling_std_100,0.000000,0
FundingRate,future_return_24,rolling_stability_100,1.000000,0
FundingRate,future_return_24,rolling_mean_200,0.000000,0
FundingRate,future_return_24,rolling_std_200,0.000000,0
FundingRate,future_return_24,rolling_stability_200,1.000000,0
FundingRate,future_return_24,regime_trending_low_vol,0.000000,463
FundingRate,future_return_24,regime_trending_high_vol,0.000000,341
FundingRate,future_return_24,regime_ranging_high_vol,0.000000,463
FundingRate,future_return_24,regime_ranging_low_vol,0.000000,1413
FundingRate,,decay_peak,0.000000,0
FundingRate,,decay_avg,0.000000,0
FundingRate,,decay_rate,0.000000,0
FundingRate,,decay_persistence,0.000000,0
FundingZScore30,future_return_4,pearson,0.000000,2680
FundingZScore30,future_return_4,spearman,0.000000,2680
FundingZScore30,future_return_4,q_top_pf,0.522994,268
FundingZScore30,future_return_4,q_top_wr,0.347015,268
FundingZScore30,future_return_4,q_bottom_pf,1.257843,268
FundingZScore30,future_return_4,q_bottom_wr,0.559701,268
FundingZScore30,future_return_4,rolling_mean_50,0.000000,0
FundingZScore30,future_return_4,rolling_std_50,0.000000,0
FundingZScore30,future_return_4,rolling_stability_50,1.000000,0
FundingZScore30,future_return_4,rolling_mean_100,0.000000,0
FundingZScore30,future_return_4,rolling_std_100,0.000000,0
FundingZScore30,future_return_4,rolling_stability_100,1.000000,0
FundingZScore30,future_return_4,rolling_mean_200,0.000000,0
FundingZScore30,future_return_4,rolling_std_200,0.000000,0
FundingZScore30,future_return_4,rolling_stability_200,1.000000,0
FundingZScore30,future_return_4,regime_trending_low_vol,0.000000,463
FundingZScore30,future_return_4,regime_trending_high_vol,0.000000,341
FundingZScore30,future_return_4,regime_ranging_high_vol,0.000000,463
FundingZScore30,future_return_4,regime_ranging_low_vol,0.000000,1413
FundingZScore30,future_return_12,pearson,0.000000,2680
FundingZScore30,future_return_12,spearman,0.000000,2680
FundingZScore30,future_return_12,q_top_pf,0.297105,268
FundingZScore30,future_return_12,q_top_wr,0.291045,268
FundingZScore30,future_return_12,q_bottom_pf,1.566698,268
FundingZScore30,future_return_12,q_bottom_wr,0.529851,268
FundingZScore30,future_return_12,rolling_mean_50,0.000000,0
FundingZScore30,future_return_12,rolling_std_50,0.000000,0
FundingZScore30,future_return_12,rolling_stability_50,1.000000,0
FundingZScore30,future_return_12,rolling_mean_100,0.000000,0
FundingZScore30,future_return_12,rolling_std_100,0.000000,0
FundingZScore30,future_return_12,rolling_stability_100,1.000000,0
FundingZScore30,future_return_12,rolling_mean_200,0.000000,0
FundingZScore30,future_return_12,rolling_std_200,0.000000,0
FundingZScore30,future_return_12,rolling_stability_200,1.000000,0
FundingZScore30,future_return_12,regime_trending_low_vol,0.000000,463
FundingZScore30,future_return_12,regime_trending_high_vol,0.000000,341
FundingZScore30,future_return_12,regime_ranging_high_vol,0.000000,463
FundingZScore30,future_return_12,regime_ranging_low_vol,0.000000,1413
FundingZScore30,future_return_24,pearson,0.000000,2680
FundingZScore30,future_return_24,spearman,0.000000,2680
FundingZScore30,future_return_24,q_top_pf,0.168486,268
FundingZScore30,future_return_24,q_top_wr,0.257463,268
FundingZScore30,future_return_24,q_bottom_pf,2.230265,268
FundingZScore30,future_return_24,q_bottom_wr,0.578358,268
FundingZScore30,future_return_24,rolling_mean_50,0.000000,0
FundingZScore30,future_return_24,rolling_std_50,0.000000,0
FundingZScore30,future_return_24,rolling_stability_50,1.000000,0
FundingZScore30,future_return_24,rolling_mean_100,0.000000,0
FundingZScore30,future_return_24,rolling_std_100,0.000000,0
FundingZScore30,future_return_24,rolling_stability_100,1.000000,0
FundingZScore30,future_return_24,rolling_mean_200,0.000000,0
FundingZScore30,future_return_24,rolling_std_200,0.000000,0
FundingZScore30,future_return_24,rolling_stability_200,1.000000,0
FundingZScore30,future_return_24,regime_trending_low_vol,0.000000,463
FundingZScore30,future_return_24,regime_trending_high_vol,0.000000,341
FundingZScore30,future_return_24,regime_ranging_high_vol,0.000000,463
FundingZScore30,future_return_24,regime_ranging_low_vol,0.000000,1413
FundingZScore30,,decay_peak,0.000000,0
FundingZScore30,,decay_avg,0.000000,0
FundingZScore30,,decay_rate,0.000000,0
FundingZScore30,,decay_persistence,0.000000,0
LSRatioRaw,future_return_4,pearson,0.041186,503
LSRatioRaw,future_return_4,spearman,0.005207,503
LSRatioRaw,future_return_4,q_top_pf,0.312123,50
LSRatioRaw,future_return_4,q_top_wr,0.360000,50
LSRatioRaw,future_return_4,q_bottom_pf,0.511801,51
LSRatioRaw,future_return_4,q_bottom_wr,0.372549,51
LSRatioRaw,future_return_4,rolling_mean_50,0.057903,0
LSRatioRaw,future_return_4,rolling_std_50,0.194584,0
LSRatioRaw,future_return_4,rolling_stability_50,0.640159,0
LSRatioRaw,future_return_4,rolling_mean_100,0.085742,0
LSRatioRaw,future_return_4,rolling_std_100,0.133195,0
LSRatioRaw,future_return_4,rolling_stability_100,0.821074,0
LSRatioRaw,future_return_4,rolling_mean_200,0.088596,0
LSRatioRaw,future_return_4,rolling_std_200,0.102648,0
LSRatioRaw,future_return_4,rolling_stability_200,0.910537,0
LSRatioRaw,future_return_4,regime_trending_low_vol,-0.377964,77
LSRatioRaw,future_return_4,regime_trending_high_vol,0.036244,74
LSRatioRaw,future_return_4,regime_ranging_low_vol,0.093948,275
LSRatioRaw,future_return_4,regime_ranging_high_vol,-0.352402,77
LSRatioRaw,future_return_12,pearson,-0.036469,503
LSRatioRaw,future_return_12,spearman,-0.013450,503
LSRatioRaw,future_return_12,q_top_pf,0.256871,50
LSRatioRaw,future_return_12,q_top_wr,0.340000,50
LSRatioRaw,future_return_12,q_bottom_pf,0.383358,51
LSRatioRaw,future_return_12,q_bottom_wr,0.254902,51
LSRatioRaw,future_return_12,rolling_mean_50,-0.081908,0
LSRatioRaw,future_return_12,rolling_std_50,0.341427,0
LSRatioRaw,future_return_12,rolling_stability_50,0.588469,0
LSRatioRaw,future_return_12,rolling_mean_100,-0.009508,0
LSRatioRaw,future_return_12,rolling_std_100,0.259008,0
LSRatioRaw,future_return_12,rolling_stability_100,0.548708,0
LSRatioRaw,future_return_12,rolling_mean_200,0.045593,0
LSRatioRaw,future_return_12,rolling_std_200,0.188518,0
LSRatioRaw,future_return_12,rolling_stability_200,0.669980,0
LSRatioRaw,future_return_12,regime_trending_low_vol,-0.172101,77
LSRatioRaw,future_return_12,regime_trending_high_vol,-0.073298,74
LSRatioRaw,future_return_12,regime_ranging_low_vol,0.078802,275
LSRatioRaw,future_return_12,regime_ranging_high_vol,-0.507663,77
LSRatioRaw,future_return_24,pearson,-0.012335,503
LSRatioRaw,future_return_24,spearman,-0.032310,503
LSRatioRaw,future_return_24,q_top_pf,0.057867,50
LSRatioRaw,future_return_24,q_top_wr,0.180000,50
LSRatioRaw,future_return_24,q_bottom_pf,0.184937,51
LSRatioRaw,future_return_24,q_bottom_wr,0.313725,51
LSRatioRaw,future_return_24,rolling_mean_50,-0.068124,0
LSRatioRaw,future_return_24,rolling_std_50,0.469554,0
LSRatioRaw,future_return_24,rolling_stability_50,0.558648,0
LSRatioRaw,future_return_24,rolling_mean_100,0.010352,0
LSRatioRaw,future_return_24,rolling_std_100,0.366171,0
LSRatioRaw,future_return_24,rolling_stability_100,0.445328,0
LSRatioRaw,future_return_24,rolling_mean_200,0.086147,0
LSRatioRaw,future_return_24,rolling_std_200,0.255232,0
LSRatioRaw,future_return_24,rolling_stability_200,0.693837,0
LSRatioRaw,future_return_24,regime_trending_low_vol,-0.403218,77
LSRatioRaw,future_return_24,regime_trending_high_vol,0.126147,74
LSRatioRaw,future_return_24,regime_ranging_low_vol,0.153250,275
LSRatioRaw,future_return_24,regime_ranging_high_vol,-0.549263,77
LSRatioRaw,,decay_peak,0.024960,0
LSRatioRaw,,decay_avg,0.023493,0
LSRatioRaw,,decay_rate,0.000437,0
LSRatioRaw,,decay_persistence,0.022322,0
LSRatioNormalized,future_return_4,pearson,-0.099771,2680
LSRatioNormalized,future_return_4,spearman,-0.107722,2680
LSRatioNormalized,future_return_4,q_top_pf,0.685049,268
LSRatioNormalized,future_return_4,q_top_wr,0.395522,268
LSRatioNormalized,future_return_4,q_bottom_pf,1.256138,268
LSRatioNormalized,future_return_4,q_bottom_wr,0.559701,268
LSRatioNormalized,future_return_4,rolling_mean_50,0.003054,0
LSRatioNormalized,future_return_4,rolling_std_50,0.093265,0
LSRatioNormalized,future_return_4,rolling_stability_50,0.919776,0
LSRatioNormalized,future_return_4,rolling_mean_100,0.001738,0
LSRatioNormalized,future_return_4,rolling_std_100,0.074644,0
LSRatioNormalized,future_return_4,rolling_stability_100,0.936567,0
LSRatioNormalized,future_return_4,rolling_mean_200,-0.000275,0
LSRatioNormalized,future_return_4,rolling_std_200,0.056661,0
LSRatioNormalized,future_return_4,rolling_stability_200,0.073507,0
LSRatioNormalized,future_return_4,regime_trending_low_vol,-0.018074,463
LSRatioNormalized,future_return_4,regime_trending_high_vol,-0.117075,341
LSRatioNormalized,future_return_4,regime_ranging_high_vol,-0.144025,463
LSRatioNormalized,future_return_4,regime_ranging_low_vol,-0.101748,1413
LSRatioNormalized,future_return_12,pearson,-0.185870,2680
LSRatioNormalized,future_return_12,spearman,-0.162432,2680
LSRatioNormalized,future_return_12,q_top_pf,0.280137,268
LSRatioNormalized,future_return_12,q_top_wr,0.324627,268
LSRatioNormalized,future_return_12,q_bottom_pf,1.530273,268
LSRatioNormalized,future_return_12,q_bottom_wr,0.529851,268
LSRatioNormalized,future_return_12,rolling_mean_50,-0.019969,0
LSRatioNormalized,future_return_12,rolling_std_50,0.160774,0
LSRatioNormalized,future_return_12,rolling_stability_50,0.114552,0
LSRatioNormalized,future_return_12,rolling_mean_100,-0.019518,0
LSRatioNormalized,future_return_12,rolling_std_100,0.122724,0
LSRatioNormalized,future_return_12,rolling_stability_100,0.125373,0
LSRatioNormalized,future_return_12,rolling_mean_200,-0.014127,0
LSRatioNormalized,future_return_12,rolling_std_200,0.089550,0
LSRatioNormalized,future_return_12,rolling_stability_200,0.108209,0
LSRatioNormalized,future_return_12,regime_trending_low_vol,-0.010547,463
LSRatioNormalized,future_return_12,regime_trending_high_vol,-0.185120,341
LSRatioNormalized,future_return_12,regime_ranging_high_vol,-0.294592,463
LSRatioNormalized,future_return_12,regime_ranging_low_vol,-0.172546,1413
LSRatioNormalized,future_return_24,pearson,-0.246695,2680
LSRatioNormalized,future_return_24,spearman,-0.206975,2680
LSRatioNormalized,future_return_24,q_top_pf,0.193325,268
LSRatioNormalized,future_return_24,q_top_wr,0.272388,268
LSRatioNormalized,future_return_24,q_bottom_pf,2.150403,268
LSRatioNormalized,future_return_24,q_bottom_wr,0.574627,268
LSRatioNormalized,future_return_24,rolling_mean_50,-0.021607,0
LSRatioNormalized,future_return_24,rolling_std_50,0.213284,0
LSRatioNormalized,future_return_24,rolling_stability_50,0.113433,0
LSRatioNormalized,future_return_24,rolling_mean_100,-0.022209,0
LSRatioNormalized,future_return_24,rolling_std_100,0.168367,0
LSRatioNormalized,future_return_24,rolling_stability_100,0.127239,0
LSRatioNormalized,future_return_24,rolling_mean_200,-0.015535,0
LSRatioNormalized,future_return_24,rolling_std_200,0.131721,0
LSRatioNormalized,future_return_24,rolling_stability_200,0.100373,0
LSRatioNormalized,future_return_24,regime_trending_low_vol,-0.016967,463
LSRatioNormalized,future_return_24,regime_trending_high_vol,-0.235396,341
LSRatioNormalized,future_return_24,regime_ranging_high_vol,-0.372952,463
LSRatioNormalized,future_return_24,regime_ranging_low_vol,-0.235916,1413
LSRatioNormalized,,decay_peak,0.226835,0
LSRatioNormalized,,decay_avg,0.168244,0
LSRatioNormalized,,decay_rate,-0.061544,0
LSRatioNormalized,,decay_persistence,0.103747,0
LiqLongUSD,future_return_4,pearson,0.001712,2680
LiqLongUSD,future_return_4,spearman,0.001037,2680
LiqLongUSD,future_return_4,q_top_pf,0.524020,268
LiqLongUSD,future_return_4,q_top_wr,0.350746,268
LiqLongUSD,future_return_4,q_bottom_pf,1.253527,268
LiqLongUSD,future_return_4,q_bottom_wr,0.555970,268
LiqLongUSD,future_return_4,rolling_mean_50,0.000063,0
LiqLongUSD,future_return_4,rolling_std_50,0.001881,0
LiqLongUSD,future_return_4,rolling_stability_50,1.000000,0
LiqLongUSD,future_return_4,rolling_mean_100,0.000026,0
LiqLongUSD,future_return_4,rolling_std_100,0.000763,0
LiqLongUSD,future_return_4,rolling_stability_100,1.000000,0
LiqLongUSD,future_return_4,rolling_mean_200,0.000018,0
LiqLongUSD,future_return_4,rolling_std_200,0.000533,0
LiqLongUSD,future_return_4,rolling_stability_200,1.000000,0
LiqLongUSD,future_return_4,regime_trending_low_vol,0.000000,463
LiqLongUSD,future_return_4,regime_trending_high_vol,0.001412,341
LiqLongUSD,future_return_4,regime_ranging_high_vol,0.000000,463
LiqLongUSD,future_return_4,regime_ranging_low_vol,0.000000,1413
LiqLongUSD,future_return_12,pearson,0.003108,2680
LiqLongUSD,future_return_12,spearman,0.002985,2680
LiqLongUSD,future_return_12,q_top_pf,0.296623,268
LiqLongUSD,future_return_12,q_top_wr,0.291045,268
LiqLongUSD,future_return_12,q_bottom_pf,1.581530,268
LiqLongUSD,future_return_12,q_bottom_wr,0.529851,268
LiqLongUSD,future_return_12,rolling_mean_50,0.000148,0
LiqLongUSD,future_return_12,rolling_std_50,0.004408,0
LiqLongUSD,future_return_12,rolling_stability_50,1.000000,0
LiqLongUSD,future_return_12,rolling_mean_100,0.000049,0
LiqLongUSD,future_return_12,rolling_std_100,0.001466,0
LiqLongUSD,future_return_12,rolling_stability_100,1.000000,0
LiqLongUSD,future_return_12,rolling_mean_200,0.000038,0
LiqLongUSD,future_return_12,rolling_std_200,0.001136,0
LiqLongUSD,future_return_12,rolling_stability_200,1.000000,0
LiqLongUSD,future_return_12,regime_trending_low_vol,0.000000,463
LiqLongUSD,future_return_12,regime_trending_high_vol,0.003476,341
LiqLongUSD,future_return_12,regime_ranging_high_vol,0.000000,463
LiqLongUSD,future_return_12,regime_ranging_low_vol,0.000000,1413
LiqLongUSD,future_return_24,pearson,0.004420,2680
LiqLongUSD,future_return_24,spearman,0.002637,2680
LiqLongUSD,future_return_24,q_top_pf,0.169141,268
LiqLongUSD,future_return_24,q_top_wr,0.261194,268
LiqLongUSD,future_return_24,q_bottom_pf,2.224443,268
LiqLongUSD,future_return_24,q_bottom_wr,0.574627,268
LiqLongUSD,future_return_24,rolling_mean_50,0.000140,0
LiqLongUSD,future_return_24,rolling_std_50,0.004172,0
LiqLongUSD,future_return_24,rolling_stability_50,1.000000,0
LiqLongUSD,future_return_24,rolling_mean_100,0.000052,0
LiqLongUSD,future_return_24,rolling_std_100,0.001547,0
LiqLongUSD,future_return_24,rolling_stability_100,1.000000,0
LiqLongUSD,future_return_24,rolling_mean_200,0.000058,0
LiqLongUSD,future_return_24,rolling_std_200,0.001728,0
LiqLongUSD,future_return_24,rolling_stability_200,1.000000,0
LiqLongUSD,future_return_24,regime_trending_low_vol,0.000000,463
LiqLongUSD,future_return_24,regime_trending_high_vol,0.004152,341
LiqLongUSD,future_return_24,regime_ranging_high_vol,0.000000,463
LiqLongUSD,future_return_24,regime_ranging_low_vol,0.000000,1413
LiqLongUSD,,decay_peak,0.003529,0
LiqLongUSD,,decay_avg,0.002650,0
LiqLongUSD,,decay_rate,-0.001077,0
LiqLongUSD,,decay_persistence,0.001374,0
LiqShortUSD,future_return_4,pearson,0.001712,2680
LiqShortUSD,future_return_4,spearman,0.001037,2680
LiqShortUSD,future_return_4,q_top_pf,0.524020,268
LiqShortUSD,future_return_4,q_top_wr,0.350746,268
LiqShortUSD,future_return_4,q_bottom_pf,1.253527,268
LiqShortUSD,future_return_4,q_bottom_wr,0.555970,268
LiqShortUSD,future_return_4,rolling_mean_50,0.000063,0
LiqShortUSD,future_return_4,rolling_std_50,0.001881,0
LiqShortUSD,future_return_4,rolling_stability_50,1.000000,0
LiqShortUSD,future_return_4,rolling_mean_100,0.000026,0
LiqShortUSD,future_return_4,rolling_std_100,0.000763,0
LiqShortUSD,future_return_4,rolling_stability_100,1.000000,0
LiqShortUSD,future_return_4,rolling_mean_200,0.000018,0
LiqShortUSD,future_return_4,rolling_std_200,0.000533,0
LiqShortUSD,future_return_4,rolling_stability_200,1.000000,0
LiqShortUSD,future_return_4,regime_trending_low_vol,0.000000,463
LiqShortUSD,future_return_4,regime_trending_high_vol,0.001412,341
LiqShortUSD,future_return_4,regime_ranging_high_vol,0.000000,463
LiqShortUSD,future_return_4,regime_ranging_low_vol,0.000000,1413
LiqShortUSD,future_return_12,pearson,0.003108,2680
LiqShortUSD,future_return_12,spearman,0.002985,2680
LiqShortUSD,future_return_12,q_top_pf,0.296623,268
LiqShortUSD,future_return_12,q_top_wr,0.291045,268
LiqShortUSD,future_return_12,q_bottom_pf,1.581530,268
LiqShortUSD,future_return_12,q_bottom_wr,0.529851,268
LiqShortUSD,future_return_12,rolling_mean_50,0.000148,0
LiqShortUSD,future_return_12,rolling_std_50,0.004408,0
LiqShortUSD,future_return_12,rolling_stability_50,1.000000,0
LiqShortUSD,future_return_12,rolling_mean_100,0.000049,0
LiqShortUSD,future_return_12,rolling_std_100,0.001466,0
LiqShortUSD,future_return_12,rolling_stability_100,1.000000,0
LiqShortUSD,future_return_12,rolling_mean_200,0.000038,0
LiqShortUSD,future_return_12,rolling_std_200,0.001136,0
LiqShortUSD,future_return_12,rolling_stability_200,1.000000,0
LiqShortUSD,future_return_12,regime_trending_low_vol,0.000000,463
LiqShortUSD,future_return_12,regime_trending_high_vol,0.003476,341
LiqShortUSD,future_return_12,regime_ranging_high_vol,0.000000,463
LiqShortUSD,future_return_12,regime_ranging_low_vol,0.000000,1413
LiqShortUSD,future_return_24,pearson,0.004420,2680
LiqShortUSD,future_return_24,spearman,0.002637,2680
LiqShortUSD,future_return_24,q_top_pf,0.169141,268
LiqShortUSD,future_return_24,q_top_wr,0.261194,268
LiqShortUSD,future_return_24,q_bottom_pf,2.224443,268
LiqShortUSD,future_return_24,q_bottom_wr,0.574627,268
LiqShortUSD,future_return_24,rolling_mean_50,0.000140,0
LiqShortUSD,future_return_24,rolling_std_50,0.004172,0
LiqShortUSD,future_return_24,rolling_stability_50,1.000000,0
LiqShortUSD,future_return_24,rolling_mean_100,0.000052,0
LiqShortUSD,future_return_24,rolling_std_100,0.001547,0
LiqShortUSD,future_return_24,rolling_stability_100,1.000000,0
LiqShortUSD,future_return_24,rolling_mean_200,0.000058,0
LiqShortUSD,future_return_24,rolling_std_200,0.001728,0
LiqShortUSD,future_return_24,rolling_stability_200,1.000000,0
LiqShortUSD,future_return_24,regime_trending_low_vol,0.000000,463
LiqShortUSD,future_return_24,regime_trending_high_vol,0.004152,341
LiqShortUSD,future_return_24,regime_ranging_high_vol,0.000000,463
LiqShortUSD,future_return_24,regime_ranging_low_vol,0.000000,1413
LiqShortUSD,,decay_peak,0.003529,0
LiqShortUSD,,decay_avg,0.002650,0
LiqShortUSD,,decay_rate,-0.001077,0
LiqShortUSD,,decay_persistence,0.001374,0
LiqImbalance,future_return_4,pearson,-0.001712,2680
LiqImbalance,future_return_4,spearman,-0.001037,2680
LiqImbalance,future_return_4,q_top_pf,0.524020,268
LiqImbalance,future_return_4,q_top_wr,0.350746,268
LiqImbalance,future_return_4,q_bottom_pf,1.253527,268
LiqImbalance,future_return_4,q_bottom_wr,0.555970,268
LiqImbalance,future_return_4,rolling_mean_50,-0.000063,0
LiqImbalance,future_return_4,rolling_std_50,0.001881,0
LiqImbalance,future_return_4,rolling_stability_50,0.001119,0
LiqImbalance,future_return_4,rolling_mean_100,-0.000026,0
LiqImbalance,future_return_4,rolling_std_100,0.000763,0
LiqImbalance,future_return_4,rolling_stability_100,0.001119,0
LiqImbalance,future_return_4,rolling_mean_200,-0.000018,0
LiqImbalance,future_return_4,rolling_std_200,0.000533,0
LiqImbalance,future_return_4,rolling_stability_200,0.001119,0
LiqImbalance,future_return_4,regime_trending_low_vol,0.000000,463
LiqImbalance,future_return_4,regime_trending_high_vol,-0.001412,341
LiqImbalance,future_return_4,regime_ranging_high_vol,0.000000,463
LiqImbalance,future_return_4,regime_ranging_low_vol,0.000000,1413
LiqImbalance,future_return_12,pearson,-0.003108,2680
LiqImbalance,future_return_12,spearman,-0.002985,2680
LiqImbalance,future_return_12,q_top_pf,0.296623,268
LiqImbalance,future_return_12,q_top_wr,0.291045,268
LiqImbalance,future_return_12,q_bottom_pf,1.581530,268
LiqImbalance,future_return_12,q_bottom_wr,0.529851,268
LiqImbalance,future_return_12,rolling_mean_50,-0.000148,0
LiqImbalance,future_return_12,rolling_std_50,0.004408,0
LiqImbalance,future_return_12,rolling_stability_50,0.001119,0
LiqImbalance,future_return_12,rolling_mean_100,-0.000049,0
LiqImbalance,future_return_12,rolling_std_100,0.001466,0
LiqImbalance,future_return_12,rolling_stability_100,0.001119,0
LiqImbalance,future_return_12,rolling_mean_200,-0.000038,0
LiqImbalance,future_return_12,rolling_std_200,0.001136,0
LiqImbalance,future_return_12,rolling_stability_200,0.001119,0
LiqImbalance,future_return_12,regime_trending_low_vol,0.000000,463
LiqImbalance,future_return_12,regime_trending_high_vol,-0.003476,341
LiqImbalance,future_return_12,regime_ranging_high_vol,0.000000,463
LiqImbalance,future_return_12,regime_ranging_low_vol,0.000000,1413
LiqImbalance,future_return_24,pearson,-0.004420,2680
LiqImbalance,future_return_24,spearman,-0.002637,2680
LiqImbalance,future_return_24,q_top_pf,0.169141,268
LiqImbalance,future_return_24,q_top_wr,0.261194,268
LiqImbalance,future_return_24,q_bottom_pf,2.224443,268
LiqImbalance,future_return_24,q_bottom_wr,0.574627,268
LiqImbalance,future_return_24,rolling_mean_50,-0.000140,0
LiqImbalance,future_return_24,rolling_std_50,0.004172,0
LiqImbalance,future_return_24,rolling_stability_50,0.001119,0
LiqImbalance,future_return_24,rolling_mean_100,-0.000052,0
LiqImbalance,future_return_24,rolling_std_100,0.001547,0
LiqImbalance,future_return_24,rolling_stability_100,0.001119,0
LiqImbalance,future_return_24,rolling_mean_200,-0.000058,0
LiqImbalance,future_return_24,rolling_std_200,0.001728,0
LiqImbalance,future_return_24,rolling_stability_200,0.001119,0
LiqImbalance,future_return_24,regime_trending_low_vol,0.000000,463
LiqImbalance,future_return_24,regime_trending_high_vol,-0.004152,341
LiqImbalance,future_return_24,regime_ranging_high_vol,0.000000,463
LiqImbalance,future_return_24,regime_ranging_low_vol,0.000000,1413
LiqImbalance,,decay_peak,0.003529,0
LiqImbalance,,decay_avg,0.002650,0
LiqImbalance,,decay_rate,-0.001077,0
LiqImbalance,,decay_persistence,0.001374,0
Return1,future_return_4,pearson,-0.009899,2680
Return1,future_return_4,spearman,-0.030306,2680
Return1,future_return_4,q_top_pf,0.668112,268
Return1,future_return_4,q_top_wr,0.402985,268
Return1,future_return_4,q_bottom_pf,0.919178,268
Return1,future_return_4,q_bottom_wr,0.481343,268
Return1,future_return_4,rolling_mean_50,-0.059833,0
Return1,future_return_4,rolling_std_50,0.136890,0
Return1,future_return_4,rolling_stability_50,0.661940,0
Return1,future_return_4,rolling_mean_100,-0.030590,0
Return1,future_return_4,rolling_std_100,0.111646,0
