feature,label_horizon,metric,value,samples
OIDelta12Pct,future_return_24,rolling_mean_100,0.000000,0
OIDelta12Pct,future_return_24,rolling_std_100,0.000000,0
OIDelta12Pct,future_return_24,rolling_stability_100,1.000000,0
OIDelta12Pct,future_return_24,rolling_mean_200,0.000000,0
OIDelta12Pct,future_return_24,rolling_std_200,0.000000,0
OIDelta12Pct,future_return_24,rolling_stability_200,1.000000,0
OIDelta12Pct,future_return_24,regime_ranging_low_vol,0.000000,12
OIDelta12Pct,future_return_24,regime_trending_high_vol,0.000000,6
OIDelta12Pct,,decay_peak,0.582827,0
OIDelta12Pct,,decay_avg,0.260177,0
OIDelta12Pct,,decay_rate,0.098852,0
OIDelta12Pct,,decay_persistence,0.000000,0
OIZScore30,future_return_4,pearson,0.074390,550
OIZScore30,future_return_4,spearman,0.017863,550
OIZScore30,future_return_4,q_top_pf,2.523966,55
OIZScore30,future_return_4,q_top_wr,0.490909,55
OIZScore30,future_return_4,q_bottom_pf,0.918420,55
OIZScore30,future_return_4,q_bottom_wr,0.509091,55
OIZScore30,future_return_4,rolling_mean_50,-0.000611,0
OIZScore30,future_return_4,rolling_std_50,0.007341,0
OIZScore30,future_return_4,rolling_stability_50,0.032727,0
OIZScore30,future_return_4,rolling_mean_100,-0.000682,0
OIZScore30,future_return_4,rolling_std_100,0.009483,0
OIZScore30,future_return_4,rolling_stability_100,0.027273,0
OIZScore30,future_return_4,rolling_mean_200,-0.000510,0
OIZScore30,future_return_4,rolling_std_200,0.011396,0
OIZScore30,future_return_4,rolling_stability_200,0.027273,0
OIZScore30,future_return_4,regime_trending_high_vol,-0.026313,59
OIZScore30,future_return_4,regime_ranging_low_vol,-0.031328,279
OIZScore30,future_return_4,regime_trending_low_vol,0.000000,106
OIZScore30,future_return_4,regime_ranging_high_vol,0.416854,106
OIZScore30,future_return_12,pearson,-0.169505,550
OIZScore30,future_return_12,spearman,-0.109035,550
OIZScore30,future_return_12,q_top_pf,0.317174,55
OIZScore30,future_return_12,q_top_wr,0.236364,55
OIZScore30,future_return_12,q_bottom_pf,0.692146,55
OIZScore30,future_return_12,q_bottom_wr,0.454545,55
OIZScore30,future_return_12,rolling_mean_50,-0.015110,0
OIZScore30,future_return_12,rolling_std_50,0.064158,0
OIZScore30,future_return_12,rolling_stability_50,0.054545,0
OIZScore30,future_return_12,rolling_mean_100,-0.014190,0
OIZScore30,future_return_12,rolling_std_100,0.060563,0
OIZScore30,future_return_12,rolling_stability_100,0.054545,0
OIZScore30,future_return_12,rolling_mean_200,-0.011514,0
OIZScore30,future_return_12,rolling_std_200,0.049103,0
OIZScore30,future_return_12,rolling_stability_200,0.054545,0
OIZScore30,future_return_12,regime_trending_high_vol,-0.336374,59
OIZScore30,future_return_12,regime_ranging_low_vol,-0.043009,279
OIZScore30,future_return_12,regime_trending_low_vol,0.000000,106
OIZScore30,future_return_12,regime_ranging_high_vol,-0.008028,106
OIZScore30,future_return_24,pearson,-0.091323,550
OIZScore30,future_return_24,spearman,-0.041234,550
OIZScore30,future_return_24,q_top_pf,0.000000,55
OIZScore30,future_return_24,q_top_wr,0.000000,55
OIZScore30,future_return_24,q_bottom_pf,2.740222,55
OIZScore30,future_return_24,q_bottom_wr,0.345455,55
OIZScore30,future_return_24,rolling_mean_50,0.008996,0
OIZScore30,future_return_24,rolling_std_50,0.048502,0
OIZScore30,future_return_24,rolling_stability_50,0.989091,0
OIZScore30,future_return_24,rolling_mean_100,-0.006463,0
OIZScore30,future_return_24,rolling_std_100,0.027478,0
OIZScore30,future_return_24,rolling_stability_100,0.054545,0
OIZScore30,future_return_24,rolling_mean_200,-0.006745,0
OIZScore30,future_return_24,rolling_std_200,0.028696,0
OIZScore30,future_return_24,rolling_stability_200,0.054545,0
OIZScore30,future_return_24,regime_trending_high_vol,0.037772,59
OIZScore30,future_return_24,regime_ranging_low_vol,-0.036518,279
OIZScore30,future_return_24,regime_trending_low_vol,0.000000,106
OIZScore30,future_return_24,regime_ranging_high_vol,-0.040122,106
OIZScore30,,decay_peak,0.139270,0
OIZScore30,,decay_avg,0.083892,0
OIZScore30,,decay_rate,-0.010076,0
OIZScore30,,decay_persistence,0.046126,0
FundingRate,future_return_4,pearson,0.000000,550
FundingRate,future_return_4,spearman,0.000000,550
FundingRate,future_return_4,q_top_pf,2.523966,55
FundingRate,future_return_4,q_top_wr,0.490909,55
FundingRate,future_return_4,q_bottom_pf,0.832944,55
FundingRate,future_return_4,q_bottom_wr,0.509091,55
FundingRate,future_return_4,rolling_mean_50,0.000000,0
FundingRate,future_return_4,rolling_std_50,0.000000,0
FundingRate,future_return_4,rolling_stability_50,1.000000,0
FundingRate,future_return_4,rolling_mean_100,0.000000,0
FundingRate,future_return_4,rolling_std_100,0.000000,0
FundingRate,future_return_4,rolling_stability_100,1.000000,0
FundingRate,future_return_4,rolling_mean_200,0.000000,0
FundingRate,future_return_4,rolling_std_200,0.000000,0
FundingRate,future_return_4,rolling_stability_200,1.000000,0
FundingRate,future_return_4,regime_trending_high_vol,0.000000,59
FundingRate,future_return_4,regime_ranging_low_vol,0.000000,279
FundingRate,future_return_4,regime_trending_low_vol,0.000000,106
FundingRate,future_return_4,regime_ranging_high_vol,0.000000,106
FundingRate,future_return_12,pearson,0.000000,550
FundingRate,future_return_12,spearman,0.000000,550
FundingRate,future_return_12,q_top_pf,0.317174,55
FundingRate,future_return_12,q_top_wr,0.236364,55
FundingRate,future_return_12,q_bottom_pf,0.524648,55
FundingRate,future_return_12,q_bottom_wr,0.454545,55
FundingRate,future_return_12,rolling_mean_50,0.000000,0
FundingRate,future_return_12,rolling_std_50,0.000000,0
FundingRate,future_return_12,rolling_stability_50,1.000000,0
FundingRate,future_return_12,rolling_mean_100,0.000000,0
FundingRate,future_return_12,rolling_std_100,0.000000,0
FundingRate,future_return_12,rolling_stability_100,1.000000,0
FundingRate,future_return_12,rolling_mean_200,0.000000,0
FundingRate,future_return_12,rolling_std_200,0.000000,0
FundingRate,future_return_12,rolling_stability_200,1.000000,0
FundingRate,future_return_12,regime_trending_high_vol,0.000000,59
FundingRate,future_return_12,regime_ranging_low_vol,0.000000,279
FundingRate,future_return_12,regime_trending_low_vol,0.000000,106
FundingRate,future_return_12,regime_ranging_high_vol,0.000000,106
FundingRate,future_return_24,pearson,0.000000,550
FundingRate,future_return_24,spearman,0.000000,550
FundingRate,future_return_24,q_top_pf,0.000000,55
FundingRate,future_return_24,q_top_wr,0.000000,55
FundingRate,future_return_24,q_bottom_pf,0.283197,55
FundingRate,future_return_24,q_bottom_wr,0.327273,55
FundingRate,future_return_24,rolling_mean_50,0.000000,0
FundingRate,future_return_24,rolling_std_50,0.000000,0
FundingRate,future_return_24,rolling_stability_50,1.000000,0
FundingRate,future_return_24,rolling_mean_100,0.000000,0
FundingRate,future_return_24,rolling_std_100,0.000000,0
FundingRate,future_return_24,rolling_stability_100,1.000000,0
FundingRate,future_return_24,rolling_mean_200,0.000000,0
FundingRate,future_return_24,rolling_std_200,0.000000,0
FundingRate,future_return_24,rolling_stability_200,1.000000,0
FundingRate,future_return_24,regime_trending_high_vol,0.000000,59
FundingRate,future_return_24,regime_ranging_low_vol,0.000000,279
FundingRate,future_return_24,regime_trending_low_vol,0.000000,106
FundingRate,future_return_24,regime_ranging_high_vol,0.000000,106
FundingRate,,decay_peak,0.000000,0
FundingRate,,decay_avg,0.000000,0
FundingRate,,decay_rate,0.000000,0
FundingRate,,decay_persistence,0.000000,0
FundingZScore30,future_return_4,pearson,0.000000,550
FundingZScore30,future_return_4,spearman,0.000000,550
FundingZScore30,future_return_4,q_top_pf,2.523966,55
FundingZScore30,future_return_4,q_top_wr,0.490909,55
FundingZScore30,future_return_4,q_bottom_pf,0.832944,55
FundingZScore30,future_return_4,q_bottom_wr,0.509091,55
FundingZScore30,future_return_4,rolling_mean_50,0.000000,0
FundingZScore30,future_return_4,rolling_std_50,0.000000,0
FundingZScore30,future_return_4,rolling_stability_50,1.000000,0
FundingZScore30,future_return_4,rolling_mean_100,0.000000,0
FundingZScore30,future_return_4,rolling_std_100,0.000000,0
FundingZScore30,future_return_4,rolling_stability_100,1.000000,0
FundingZScore30,future_return_4,rolling_mean_200,0.000000,0
FundingZScore30,future_return_4,rolling_std_200,0.000000,0
FundingZScore30,future_return_4,rolling_stability_200,1.000000,0
FundingZScore30,future_return_4,regime_trending_high_vol,0.000000,59
FundingZScore30,future_return_4,regime_ranging_low_vol,0.000000,279
FundingZScore30,future_return_4,regime_trending_low_vol,0.000000,106
FundingZScore30,future_return_4,regime_ranging_high_vol,0.000000,106
FundingZScore30,future_return_12,pearson,0.000000,550
FundingZScore30,future_return_12,spearman,0.000000,550
FundingZScore30,future_return_12,q_top_pf,0.317174,55
FundingZScore30,future_return_12,q_top_wr,0.236364,55
FundingZScore30,future_return_12,q_bottom_pf,0.524648,55
FundingZScore30,future_return_12,q_bottom_wr,0.454545,55
FundingZScore30,future_return_12,rolling_mean_50,0.000000,0
FundingZScore30,future_return_12,rolling_std_50,0.000000,0
FundingZScore30,future_return_12,rolling_stability_50,1.000000,0
FundingZScore30,future_return_12,rolling_mean_100,0.000000,0
FundingZScore30,future_return_12,rolling_std_100,0.000000,0
FundingZScore30,future_return_12,rolling_stability_100,1.000000,0
FundingZScore30,future_return_12,rolling_mean_200,0.000000,0
FundingZScore30,future_return_12,rolling_std_200,0.000000,0
FundingZScore30,future_return_12,rolling_stability_200,1.000000,0
FundingZScore30,future_return_12,regime_trending_high_vol,0.000000,59
FundingZScore30,future_return_12,regime_ranging_low_vol,0.000000,279
FundingZScore30,future_return_12,regime_trending_low_vol,0.000000,106
FundingZScore30,future_return_12,regime_ranging_high_vol,0.000000,106
FundingZScore30,future_return_24,pearson,0.000000,550
FundingZScore30,future_return_24,spearman,0.000000,550
FundingZScore30,future_return_24,q_top_pf,0.000000,55
FundingZScore30,future_return_24,q_top_wr,0.000000,55
FundingZScore30,future_return_24,q_bottom_pf,0.283197,55
FundingZScore30,future_return_24,q_bottom_wr,0.327273,55
FundingZScore30,future_return_24,rolling_mean_50,0.000000,0
FundingZScore30,future_return_24,rolling_std_50,0.000000,0
FundingZScore30,future_return_24,rolling_stability_50,1.000000,0
FundingZScore30,future_return_24,rolling_mean_100,0.000000,0
FundingZScore30,future_return_24,rolling_std_100,0.000000,0
FundingZScore30,future_return_24,rolling_stability_100,1.000000,0
FundingZScore30,future_return_24,rolling_mean_200,0.000000,0
FundingZScore30,future_return_24,rolling_std_200,0.000000,0
FundingZScore30,future_return_24,rolling_stability_200,1.000000,0
FundingZScore30,future_return_24,regime_trending_high_vol,0.000000,59
FundingZScore30,future_return_24,regime_ranging_low_vol,0.000000,279
FundingZScore30,future_return_24,regime_trending_low_vol,0.000000,106
FundingZScore30,future_return_24,regime_ranging_high_vol,0.000000,106
FundingZScore30,,decay_peak,0.000000,0
FundingZScore30,,decay_avg,0.000000,0
FundingZScore30,,decay_rate,0.000000,0
FundingZScore30,,decay_persistence,0.000000,0
LSRatioRaw,future_return_4,pearson,0.236440,155
LSRatioRaw,future_return_4,spearman,0.204724,155
LSRatioRaw,future_return_4,q_top_pf,19.738816,15
LSRatioRaw,future_return_4,q_top_wr,0.733333,15
LSRatioRaw,future_return_4,q_bottom_pf,0.211162,16
LSRatioRaw,future_return_4,q_bottom_wr,0.437500,16
LSRatioRaw,future_return_4,rolling_mean_50,0.258561,0
LSRatioRaw,future_return_4,rolling_std_50,0.271895,0
LSRatioRaw,future_return_4,rolling_stability_50,0.703226,0
LSRatioRaw,future_return_4,rolling_mean_100,0.312400,0
LSRatioRaw,future_return_4,rolling_std_100,0.192713,0
LSRatioRaw,future_return_4,rolling_stability_100,0.967742,0
LSRatioRaw,future_return_4,rolling_mean_200,0.336281,0
LSRatioRaw,future_return_4,rolling_std_200,0.170194,0
LSRatioRaw,future_return_4,rolling_stability_200,0.987097,0
LSRatioRaw,future_return_4,regime_trending_high_vol,0.150166,36
LSRatioRaw,future_return_4,regime_ranging_low_vol,0.236226,97
LSRatioRaw,future_return_4,regime_trending_low_vol,0.386587,11
LSRatioRaw,future_return_4,regime_ranging_high_vol,0.804791,11
LSRatioRaw,future_return_12,pearson,0.346873,155
LSRatioRaw,future_return_12,spearman,0.400813,155
LSRatioRaw,future_return_12,q_top_pf,0.000000,15
LSRatioRaw,future_return_12,q_top_wr,0.733333,15
LSRatioRaw,future_return_12,q_bottom_pf,0.132140,16
LSRatioRaw,future_return_12,q_bottom_wr,0.125000,16
LSRatioRaw,future_return_12,rolling_mean_50,0.358972,0
LSRatioRaw,future_return_12,rolling_std_50,0.362786,0
LSRatioRaw,future_return_12,rolling_stability_50,0.819355,0
LSRatioRaw,future_return_12,rolling_mean_100,0.405364,0
LSRatioRaw,future_return_12,rolling_std_100,0.325552,0
LSRatioRaw,future_return_12,rolling_stability_100,0.916129,0
LSRatioRaw,future_return_12,rolling_mean_200,0.442736,0
LSRatioRaw,future_return_12,rolling_std_200,0.312636,0
LSRatioRaw,future_return_12,rolling_stability_200,0.916129,0
LSRatioRaw,future_return_12,regime_trending_high_vol,-0.161336,36
LSRatioRaw,future_return_12,regime_ranging_low_vol,0.455601,97
LSRatioRaw,future_return_12,regime_trending_low_vol,0.732715,11
LSRatioRaw,future_return_12,regime_ranging_high_vol,0.276331,11
LSRatioRaw,future_return_24,pearson,0.393518,155
LSRatioRaw,future_return_24,spearman,0.473305,155
LSRatioRaw,future_return_24,q_top_pf,0.000000,15
LSRatioRaw,future_return_24,q_top_wr,0.666667,15
LSRatioRaw,future_return_24,q_bottom_pf,0.107340,16
LSRatioRaw,future_return_24,q_bottom_wr,0.062500,16
LSRatioRaw,future_return_24,rolling_mean_50,0.309364,0
LSRatioRaw,future_return_24,rolling_std_50,0.316970,0
LSRatioRaw,future_return_24,rolling_stability_50,0.806452,0
LSRatioRaw,future_return_24,rolling_mean_100,0.396834,0
LSRatioRaw,future_return_24,rolling_std_100,0.315278,0
LSRatioRaw,future_return_24,rolling_stability_100,0.903226,0
LSRatioRaw,future_return_24,rolling_mean_200,0.481953,0
LSRatioRaw,future_return_24,rolling_std_200,0.289123,0
LSRatioRaw,future_return_24,rolling_stability_200,0.903226,0
LSRatioRaw,future_return_24,regime_trending_high_vol,-0.304099,36
LSRatioRaw,future_return_24,regime_ranging_low_vol,0.436264,97
LSRatioRaw,future_return_24,regime_trending_low_vol,0.911680,11
LSRatioRaw,future_return_24,regime_ranging_high_vol,0.905585,11
LSRatioRaw,,decay_peak,0.433411,0
LSRatioRaw,,decay_avg,0.342612,0
LSRatioRaw,,decay_rate,-0.106415,0
LSRatioRaw,,decay_persistence,0.220582,0
LSRatioNormalized,future_return_4,pearson,0.194043,550
LSRatioNormalized,future_return_4,spearman,0.171276,550
LSRatioNormalized,future_return_4,q_top_pf,7.327711,55
LSRatioNormalized,future_return_4,q_top_wr,0.672727,55
LSRatioNormalized,future_return_4,q_bottom_pf,0.830540,55
LSRatioNormalized,future_return_4,q_bottom_wr,0.509091,55
LSRatioNormalized,future_return_4,rolling_mean_50,0.074799,0
LSRatioNormalized,future_return_4,rolling_std_50,0.177727,0
LSRatioNormalized,future_return_4,rolling_stability_50,0.916364,0
LSRatioNormalized,future_return_4,rolling_mean_100,0.078907,0
LSRatioNormalized,future_return_4,rolling_std_100,0.142452,0
LSRatioNormalized,future_return_4,rolling_stability_100,0.990909,0
LSRatioNormalized,future_return_4,rolling_mean_200,0.075260,0
LSRatioNormalized,future_return_4,rolling_std_200,0.128709,0
LSRatioNormalized,future_return_4,rolling_stability_200,0.996364,0
LSRatioNormalized,future_return_4,regime_trending_high_vol,0.037419,59
LSRatioNormalized,future_return_4,regime_ranging_low_vol,0.341873,279
LSRatioNormalized,future_return_4,regime_trending_low_vol,0.000000,106
LSRatioNormalized,future_return_4,regime_ranging_high_vol,0.335708,106
LSRatioNormalized,future_return_12,pearson,0.211817,550
LSRatioNormalized,future_return_12,spearman,0.123883,550
LSRatioNormalized,future_return_12,q_top_pf,18.579664,55
LSRatioNormalized,future_return_12,q_top_wr,0.727273,55
LSRatioNormalized,future_return_12,q_bottom_pf,0.523948,55
LSRatioNormalized,future_return_12,q_bottom_wr,0.454545,55
LSRatioNormalized,future_return_12,rolling_mean_50,0.117373,0
LSRatioNormalized,future_return_12,rolling_std_50,0.225603,0
LSRatioNormalized,future_return_12,rolling_stability_50,0.972727,0
LSRatioNormalized,future_return_12,rolling_mean_100,0.111947,0
LSRatioNormalized,future_return_12,rolling_std_100,0.190253,0
LSRatioNormalized,future_return_12,rolling_stability_100,1.000000,0
LSRatioNormalized,future_return_12,rolling_mean_200,0.101407,0
LSRatioNormalized,future_return_12,rolling_std_200,0.171170,0
LSRatioNormalized,future_return_12,rolling_stability_200,1.000000,0
LSRatioNormalized,future_return_12,regime_trending_high_vol,0.351609,59
LSRatioNormalized,future_return_12,regime_ranging_low_vol,0.577773,279
LSRatioNormalized,future_return_12,regime_trending_low_vol,0.000000,106
LSRatioNormalized,future_return_12,regime_ranging_high_vol,0.227016,106
LSRatioNormalized,future_return_24,pearson,0.192388,550
LSRatioNormalized,future_return_24,spearman,0.000403,550
LSRatioNormalized,future_return_24,q_top_pf,12.556656,55
LSRatioNormalized,future_return_24,q_top_wr,0.527273,55
LSRatioNormalized,future_return_24,q_bottom_pf,0.290218,55
LSRatioNormalized,future_return_24,q_bottom_wr,0.327273,55
LSRatioNormalized,future_return_24,rolling_mean_50,0.111584,0
LSRatioNormalized,future_return_24,rolling_std_50,0.226206,0
LSRatioNormalized,future_return_24,rolling_stability_50,0.972727,0
LSRatioNormalized,future_return_24,rolling_mean_100,0.112264,0
LSRatioNormalized,future_return_24,rolling_std_100,0.205658,0
LSRatioNormalized,future_return_24,rolling_stability_100,1.000000,0
LSRatioNormalized,future_return_24,rolling_mean_200,0.110969,0
LSRatioNormalized,future_return_24,rolling_std_200,0.195301,0
LSRatioNormalized,future_return_24,rolling_stability_200,1.000000,0
LSRatioNormalized,future_return_24,regime_trending_high_vol,0.233403,59
LSRatioNormalized,future_return_24,regime_ranging_low_vol,0.548251,279
LSRatioNormalized,future_return_24,regime_trending_low_vol,0.000000,106
LSRatioNormalized,future_return_24,regime_ranging_high_vol,0.165499,106
LSRatioNormalized,,decay_peak,0.182659,0
LSRatioNormalized,,decay_avg,0.148968,0
LSRatioNormalized,,decay_rate,0.043132,0
LSRatioNormalized,,decay_persistence,0.096395,0
LiqLongUSD,future_return_4,pearson,-0.004177,550
LiqLongUSD,future_return_4,spearman,-0.028640,550
LiqLongUSD,future_return_4,q_top_pf,2.524750,55
LiqLongUSD,future_return_4,q_top_wr,0.509091,55
LiqLongUSD,future_return_4,q_bottom_pf,0.822368,55
LiqLongUSD,future_return_4,q_bottom_wr,0.490909,55
LiqLongUSD,future_return_4,rolling_mean_50,-0.000427,0
LiqLongUSD,future_return_4,rolling_std_50,0.003418,0
LiqLongUSD,future_return_4,rolling_stability_50,0.032727,0
LiqLongUSD,future_return_4,rolling_mean_100,-0.000473,0
LiqLongUSD,future_return_4,rolling_std_100,0.002566,0
LiqLongUSD,future_return_4,rolling_stability_100,0.045455,0
LiqLongUSD,future_return_4,rolling_mean_200,-0.000446,0
LiqLongUSD,future_return_4,rolling_std_200,0.001993,0
LiqLongUSD,future_return_4,rolling_stability_200,0.050909,0
LiqLongUSD,future_return_4,regime_trending_high_vol,0.010301,59
LiqLongUSD,future_return_4,regime_ranging_low_vol,0.000000,279
LiqLongUSD,future_return_4,regime_trending_low_vol,0.000000,106
LiqLongUSD,future_return_4,regime_ranging_high_vol,0.000000,106
LiqLongUSD,future_return_12,pearson,-0.062273,550
LiqLongUSD,future_return_12,spearman,-0.098093,550
LiqLongUSD,future_return_12,q_top_pf,0.317248,55
LiqLongUSD,future_return_12,q_top_wr,0.254545,55
LiqLongUSD,future_return_12,q_bottom_pf,0.523372,55
LiqLongUSD,future_return_12,q_bottom_wr,0.436364,55
LiqLongUSD,future_return_12,rolling_mean_50,-0.005622,0
LiqLongUSD,future_return_12,rolling_std_50,0.024862,0
LiqLongUSD,future_return_12,rolling_stability_50,0.050909,0
LiqLongUSD,future_return_12,rolling_mean_100,-0.004773,0
LiqLongUSD,future_return_12,rolling_std_100,0.020664,0
LiqLongUSD,future_return_12,rolling_stability_100,0.050909,0
LiqLongUSD,future_return_12,rolling_mean_200,-0.003866,0
LiqLongUSD,future_return_12,rolling_std_200,0.016697,0
LiqLongUSD,future_return_12,rolling_stability_200,0.050909,0
LiqLongUSD,future_return_12,regime_trending_high_vol,-0.121597,59
LiqLongUSD,future_return_12,regime_ranging_low_vol,0.000000,279
LiqLongUSD,future_return_12,regime_trending_low_vol,0.000000,106
LiqLongUSD,future_return_12,regime_ranging_high_vol,0.000000,106
LiqLongUSD,future_return_24,pearson,-0.040053,550
LiqLongUSD,future_return_24,spearman,-0.039050,550
LiqLongUSD,future_return_24,q_top_pf,0.000000,55
LiqLongUSD,future_return_24,q_top_wr,0.000000,55
LiqLongUSD,future_return_24,q_bottom_pf,0.291930,55
LiqLongUSD,future_return_24,q_bottom_wr,0.327273,55
LiqLongUSD,future_return_24,rolling_mean_50,-0.002425,0
LiqLongUSD,future_return_24,rolling_std_50,0.010848,0
LiqLongUSD,future_return_24,rolling_stability_50,0.050909,0
LiqLongUSD,future_return_24,rolling_mean_100,-0.003095,0
LiqLongUSD,future_return_24,rolling_std_100,0.013416,0
LiqLongUSD,future_return_24,rolling_stability_100,0.050909,0
LiqLongUSD,future_return_24,rolling_mean_200,-0.002700,0
LiqLongUSD,future_return_24,rolling_std_200,0.011663,0
LiqLongUSD,future_return_24,rolling_stability_200,0.050909,0
LiqLongUSD,future_return_24,regime_trending_high_vol,-0.061240,59
LiqLongUSD,future_return_24,regime_ranging_low_vol,0.000000,279
LiqLongUSD,future_return_24,regime_trending_low_vol,0.000000,106
LiqLongUSD,future_return_24,regime_ranging_high_vol,0.000000,106
LiqLongUSD,,decay_peak,0.080183,0
LiqLongUSD,,decay_avg,0.045381,0
LiqLongUSD,,decay_rate,-0.011572,0
LiqLongUSD,,decay_persistence,0.016409,0
LiqShortUSD,future_return_4,pearson,-0.001712,550
LiqShortUSD,future_return_4,spearman,0.042224,550
LiqShortUSD,future_return_4,q_top_pf,2.524750,55
LiqShortUSD,future_return_4,q_top_wr,0.509091,55
LiqShortUSD,future_return_4,q_bottom_pf,0.822368,55
LiqShortUSD,future_return_4,q_bottom_wr,0.490909,55
LiqShortUSD,future_return_4,rolling_mean_50,-0.000861,0
LiqShortUSD,future_return_4,rolling_std_50,0.009803,0
LiqShortUSD,future_return_4,rolling_stability_50,0.023636,0
LiqShortUSD,future_return_4,rolling_mean_100,-0.000841,0
LiqShortUSD,future_return_4,rolling_std_100,0.008812,0
LiqShortUSD,future_return_4,rolling_stability_100,0.025455,0
LiqShortUSD,future_return_4,rolling_mean_200,-0.000743,0
LiqShortUSD,future_return_4,rolling_std_200,0.007274,0
LiqShortUSD,future_return_4,rolling_stability_200,0.038182,0
LiqShortUSD,future_return_4,regime_trending_high_vol,0.014922,59
LiqShortUSD,future_return_4,regime_ranging_low_vol,0.000000,279
LiqShortUSD,future_return_4,regime_trending_low_vol,0.000000,106
LiqShortUSD,future_return_4,regime_ranging_high_vol,0.875250,106
LiqShortUSD,future_return_12,pearson,0.023406,550
LiqShortUSD,future_return_12,spearman,0.015485,550
LiqShortUSD,future_return_12,q_top_pf,0.317248,55
LiqShortUSD,future_return_12,q_top_wr,0.254545,55
LiqShortUSD,future_return_12,q_bottom_pf,0.523372,55
LiqShortUSD,future_return_12,q_bottom_wr,0.436364,55
LiqShortUSD,future_return_12,rolling_mean_50,0.004205,0
LiqShortUSD,future_return_12,rolling_std_50,0.028729,0
LiqShortUSD,future_return_12,rolling_stability_50,0.994545,0
LiqShortUSD,future_return_12,rolling_mean_100,0.000830,0
LiqShortUSD,future_return_12,rolling_std_100,0.011232,0
LiqShortUSD,future_return_12,rolling_stability_100,0.994545,0
LiqShortUSD,future_return_12,rolling_mean_200,0.000021,0
LiqShortUSD,future_return_12,rolling_std_200,0.007247,0
LiqShortUSD,future_return_12,rolling_stability_200,0.994545,0
LiqShortUSD,future_return_12,regime_trending_high_vol,0.119383,59
LiqShortUSD,future_return_12,regime_ranging_low_vol,0.000000,279
LiqShortUSD,future_return_12,regime_trending_low_vol,0.000000,106
LiqShortUSD,future_return_12,regime_ranging_high_vol,-0.003408,106
LiqShortUSD,future_return_24,pearson,-0.008079,550
LiqShortUSD,future_return_24,spearman,0.013932,550
LiqShortUSD,future_return_24,q_top_pf,0.000000,55
LiqShortUSD,future_return_24,q_top_wr,0.000000,55
LiqShortUSD,future_return_24,q_bottom_pf,0.291930,55
LiqShortUSD,future_return_24,q_bottom_wr,0.327273,55
LiqShortUSD,future_return_24,rolling_mean_50,0.006369,0
LiqShortUSD,future_return_24,rolling_std_50,0.032288,0
LiqShortUSD,future_return_24,rolling_stability_50,1.000000,0
LiqShortUSD,future_return_24,rolling_mean_100,-0.000107,0
LiqShortUSD,future_return_24,rolling_std_100,0.000790,0
LiqShortUSD,future_return_24,rolling_stability_100,0.029091,0
LiqShortUSD,future_return_24,rolling_mean_200,-0.000710,0
LiqShortUSD,future_return_24,rolling_std_200,0.003564,0
LiqShortUSD,future_return_24,rolling_stability_200,0.038182,0
LiqShortUSD,future_return_24,regime_trending_high_vol,0.080983,59
LiqShortUSD,future_return_24,regime_ranging_low_vol,0.000000,279
LiqShortUSD,future_return_24,regime_trending_low_vol,0.000000,106
LiqShortUSD,future_return_24,regime_ranging_high_vol,-0.017033,106
LiqShortUSD,,decay_peak,0.021968,0
LiqShortUSD,,decay_avg,0.017473,0
LiqShortUSD,,decay_rate,0.005481,0
LiqShortUSD,,decay_persistence,0.011006,0
LiqImbalance,future_return_4,pearson,-0.295812,550
LiqImbalance,future_return_4,spearman,-0.029508,550
LiqImbalance,future_return_4,q_top_pf,1.526492,55
LiqImbalance,future_return_4,q_top_wr,0.490909,55
LiqImbalance,future_return_4,q_bottom_pf,7.396170,55
LiqImbalance,future_return_4,q_bottom_wr,0.509091,55
LiqImbalance,future_return_4,rolling_mean_50,-0.006283,0
LiqImbalance,future_return_4,rolling_std_50,0.044846,0
LiqImbalance,future_return_4,rolling_stability_50,0.047273,0
LiqImbalance,future_return_4,rolling_mean_100,-0.005970,0
LiqImbalance,future_return_4,rolling_std_100,0.042717,0
LiqImbalance,future_return_4,rolling_stability_100,0.045455,0
LiqImbalance,future_return_4,rolling_mean_200,-0.005581,0
LiqImbalance,future_return_4,rolling_std_200,0.040222,0
LiqImbalance,future_return_4,rolling_stability_200,0.045455,0
LiqImbalance,future_return_4,regime_trending_high_vol,-0.119188,59
LiqImbalance,future_return_4,regime_ranging_low_vol,0.000000,279
LiqImbalance,future_return_4,regime_trending_low_vol,0.000000,106
LiqImbalance,future_return_4,regime_ranging_high_vol,-0.875250,106
LiqImbalance,future_return_12,pearson,-0.066122,550
LiqImbalance,future_return_12,spearman,-0.098362,550
LiqImbalance,future_return_12,q_top_pf,0.199099,55
LiqImbalance,future_return_12,q_top_wr,0.272727,55
LiqImbalance,future_return_12,q_bottom_pf,1.448014,55
LiqImbalance,future_return_12,q_bottom_wr,0.418182,55
LiqImbalance,future_return_12,rolling_mean_50,-0.010641,0
LiqImbalance,future_return_12,rolling_std_50,0.056203,0
LiqImbalance,future_return_12,rolling_stability_50,0.049091,0
LiqImbalance,future_return_12,rolling_mean_100,-0.004726,0
LiqImbalance,future_return_12,rolling_std_100,0.021722,0
LiqImbalance,future_return_12,rolling_stability_100,0.049091,0
LiqImbalance,future_return_12,rolling_mean_200,-0.002983,0
LiqImbalance,future_return_12,rolling_std_200,0.013592,0
LiqImbalance,future_return_12,rolling_stability_200,0.049091,0
